id,name,description,latitude,longitude,event_date,created_at,updated_at,news_link,glide_number,event_label,aoi_size,active_start_date,active_end_date,firstwatch_link,icon_id,available_in_r3,available_in_commercial
195,Libya - El Bayda,Political,32.763,21.7406,2011-04-13 12:00:00,2011-05-24 12:00:00,2011-06-07 17:18:16.335127,,,,,,,,1,f,t
199,Libya - Tamanhint,Political,27.216,14.632,2011-04-13 12:00:00,2011-05-24 12:00:00,2011-06-07 17:18:29.75398,,,,,,,,1,f,t
196,Libya - Garyan,Political,32.1672,13.0164,2011-04-13 12:00:00,2011-05-24 12:00:00,2011-06-07 17:18:41.885333,,,,,,,,1,f,t
200,Libya - Waddan,Political,29.14,16.1602,2011-04-13 12:00:00,2011-05-24 12:00:00,2011-06-07 17:18:54.537051,,,,,,,,1,f,t
198,Libya - Sawknah,Political,29.0668,15.7843,2011-04-13 12:00:00,2011-05-24 12:00:00,2011-06-07 17:19:10.281706,,,,,,,,1,f,t
141,Mapleton IA,Tornado,42.163,-95.789,2011-04-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:19:23.086273,,,,,,,,1,f,t
140,Fort Davis TX,Fire,30.576,-103.874,2011-04-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:19:40.492711,,,,,,,,1,f,t
139,Crystal Fire,Fire,40.557,-105.304,2011-04-06 12:00:00,2011-05-24 12:00:00,2011-06-07 17:20:23.521394,,,,,,,,1,f,t
122,"Owambo, Namibia",Flood,-17.859,15.779,2011-04-04 12:00:00,2011-05-24 12:00:00,2011-06-07 17:20:44.212559,,,,,,,,1,f,t
420,In Amenas Hostage Crisis,Heavily armed gunmen attacked the In Amenas gas field complex in Algeria. Militants took Algerian and foreign workers hostage in the living area and the main gas facility of the Tiguentourine complex.,27.925807,9.112788,2013-01-18 23:03:00,2013-01-18 23:13:51.207694,2013-01-18 23:17:14.81827,http://www.bbc.co.uk/news/world-africa-21085590,"",Yellow,16,2013-01-18 23:03:00,2013-01-28 23:03:00,"",19,f,t
368,"Oil Refinery Fire, Venezuela","Venezuelan firefighters struggled to contain the last fire at the South American country’s largest oil refinery after a second flare-up at a fuel storage tank. 

",11.741916,-70.184398,2012-08-28 17:03:00,2012-08-28 17:08:44.450684,2012-08-28 17:08:44.450684,http://www.businessweek.com/news/2012-08-27/venezuelan-refinery-fire-spreads-and-delays-production-restart,"",Orange,5,2012-08-28 17:03:00,2012-09-07 17:03:00,"",20,f,t
353,Formula One - Hungarian GP,"McLaren's Lewis Hamilton took his second victory of the season as he beat Lotus driver Kimi Raikkonen in the Hungarian Grand Prix. 

",47.580637,19.249592,2012-07-30 16:09:00,2012-07-30 16:13:35.193887,2012-07-31 17:39:16.428262,http://www.bbc.co.uk/sport/0/formula1/19037485,"",Yellow,16,2012-07-30 16:09:00,2012-08-09 16:09:00,"",18,f,t
440,"Sectarian Violence in Meiktila, Myanmar","Three days of rioting and arson attacks have swept through the streets
of Meiktila. Security forces, which during decades of military rule
brutally suppressed any signs of unrest, seemed unable or unwilling to
stop the rioting.",20.884229,95.863984,2013-03-27 16:55:00,2013-03-27 17:03:40.490422,2013-03-27 17:03:40.490422,http://www.nytimes.com/2013/03/23/world/asia/toll-rises-as-sectarian-violence-in-myanmar-spreads.html?hp,"",Yellow,10,2013-03-22 16:55:00,2013-04-01 16:55:00,"",15,f,t
287,Christmas Island - Vessel breaks in two,Rough weather on Christmas Island has broken the MV Tycoon in two.,-10.4258,105.671,2012-01-12 17:27:00,2012-01-12 17:33:21.333403,2012-07-31 19:06:58.551822,http://gcaptain.com/grounded-vessel-christmas-island/?37137,"",Yellow,16,2012-01-12 17:27:00,2012-02-11 17:27:00,"",11,f,t
129,Red and James Rivers - Grand Forks,Flood,47.899,-97.0303,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:21:12.305123,,,,,,,,1,f,t
135,Red and James Rivers - Huron,Flood,44.303,-98.185,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:21:38.24187,,,,,,,,1,f,t
130,Red and James Rivers - Fargo,Flood,46.848,-96.831,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:22:03.01979,,,,,,,,1,f,t
131,Red and James Rivers - Watertown,Flood,44.903,-97.099,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:22:52.35176,,,,,,,,1,f,t
133,Red and James Rivers - Dell Rapids,Flood,43.814,-96.696,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:23:16.128544,,,,,,,,1,f,t
182,Southern Storms - Smithville,Tornado,34.0699,-88.391,2011-04-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:03:11.623315,,,,,,,,1,f,t
187,Southern Storms - Leoma,Tornado,35.1415,-87.3448,2011-04-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:03:30.048603,,,,,,,,1,f,t
186,Southern Storms - Ringgold,Tornado,34.9166,-85.1109,2011-04-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:03:50.417498,,,,,,,,1,f,t
165,Midwest Floods - Poplar Bluff AR,Flood,36.3751,-90.398,2011-04-26 12:00:00,2011-05-24 12:00:00,2011-06-07 17:04:04.925586,,,,,,,,1,f,t
164,Midwest Storms - Vilonia AR,Tornado,35.083,-92.208,2011-04-26 12:00:00,2011-05-24 12:00:00,2011-06-07 17:04:20.559903,,,,,,,,1,f,t
163,Midwest Storms - St. Louis MO,Tornado,38.75,-90.411,2011-04-26 12:00:00,2011-05-24 12:00:00,2011-06-07 17:05:44.395575,,,,,,,,1,f,t
162,Syria - Ar Rastan,Political,34.923,36.734,2011-04-25 12:00:00,2011-05-24 12:00:00,2011-06-07 17:06:38.015618,,,,,,,,1,f,t
239,California fire - Lion,"The Lion fire in the Sequoia National Forest has grown to 11,411 acres.",36.316,-118.544,2011-07-27 16:25:00,2011-07-27 16:30:18.995665,2011-07-29 17:55:37.094618,http://www.turnto23.com/news/28671677/detail.html,,,,,,,1,f,t
240,California fire - Eagle,"The Eagle fire, 85km ENE of San Diego on the Los Coyotes Indian Reservation has grown to 13,700 and is now 45% contained.",33.313,-116.48,2011-07-27 16:30:00,2011-07-27 16:33:00.283592,2011-07-29 17:55:52.830192,"http://www.fox5sandiego.com/news/kswb-eagle-fire-latest,0,7044550.story",,,,,,,1,f,t
137,Red and James Rivers - Menno,Flood,43.168,-97.618,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:23:29.038041,,,,,,,,1,f,t
136,Red and James Rivers - Mitchell,Flood,43.754,-97.984,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:23:46.577611,,,,,,,,1,f,t
132,Red and James Rivers - Brookings,Flood,44.304,-96.849,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:25:47.668581,,,,,,,,1,f,t
134,Red and James Rivers - Redfield,Flood,44.958,-98.483,2011-03-28 12:00:00,2011-05-24 12:00:00,2011-06-07 17:26:11.037264,,,,,,,,1,f,t
128,Shan State Myanmar,Earthquake,20.705,99.947,2011-03-24 12:00:00,2011-05-24 12:00:00,2011-06-07 17:26:23.627275,,,,,,,,1,f,t
82,Christchurch Earthquake,Earthquake,-43.529,172.661,2011-03-22 12:00:00,2011-05-24 12:00:00,2011-06-07 17:26:40.425139,,,,,,,,1,f,t
127,Indian Gulch Fire,Fire,39.755,-105.267,2011-03-23 12:00:00,2011-05-24 12:00:00,2011-06-07 17:26:53.539015,,,,,,,,1,f,t
123,Yemen - Sanaa,Political,15.375,44.206,2011-03-18 12:00:00,2011-05-24 12:00:00,2011-06-07 17:27:26.177487,,,,,,,,1,f,t
124,Yemen - Taiz,Political,13.569,44.013,2011-03-18 12:00:00,2011-05-24 12:00:00,2011-06-07 17:27:39.432076,,,,,,,,1,f,t
126,Yemen - Al Mukalla,Political,14.565,49.1533,2011-03-18 12:00:00,2011-05-24 12:00:00,2011-06-07 17:27:50.232524,,,,,,,,1,f,t
125,Yemen - Aden,Political,12.818,45.006,2011-03-18 12:00:00,2011-05-24 12:00:00,2011-06-07 17:28:05.890756,,,,,,,,1,f,t
94,California - Santa Cruz,Tsunami,36.9608,-122.0205,2011-03-14 12:00:00,2011-05-24 12:00:00,2011-06-07 17:28:19.757519,,,,,,,,1,f,t
93,California - Crescent City,Tsunami,41.756,-124.201,2011-03-14 12:00:00,2011-05-24 12:00:00,2011-06-07 17:28:39.334387,,,,,,,,1,f,t
117,Japan - Ichihara,Earthquake,35.497,140.0489,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:29:37.234209,,,,,,,,1,f,t
118,Japan - Chiba,Earthquake,35.6132,140.1046,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:29:57.984368,,,,,,,,1,f,t
119,Japan - Edogawa,Earthquake,35.7071,139.868,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:30:31.326816,,,,,,,,1,f,t
120,Japan - Tokyo,Earthquake,35.692,139.702,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:30:49.8136,,,,,,,,1,f,t
121,Japan - Tokyo Haneda Intl,Earthquake,35.557,139.767,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:31:12.854366,,,,,,,,1,f,t
87,Hawaii - Haleiwa,Tsunami,21.576,-158.1198,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:31:30.337672,,,,,,,,1,f,t
113,Japan - Tokai,Earthquake,36.4666,140.607,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:32:52.375727,,,,,,,,1,f,t
114,Japan - Kamisu,Earthquake,35.9206,140.677,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:33:31.277234,,,,,,,,1,f,t
116,Japan - Tagajo,Earthquake,38.293,141.004,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:35:12.991286,,,,,,,,1,f,t
429,"Solomon Islands, Earthquake and Tsunami","A powerful earthquake off the Solomon Islands generated a tsunami up to 1.5 metres (5ft) high that damaged dozens of homes and left several people missing, presumed dead.",-10.724579,165.798509,2013-02-07 21:22:00,2013-02-07 21:27:15.73324,2013-02-11 20:01:22.43657,http://www.guardian.co.uk/world/2013/feb/06/solomon-islands-earthquake-triggers-tsunami,TS-2013-000015-SLB,Yellow,16,2013-02-07 21:22:00,2013-02-17 21:22:00,"",14,f,t
441,Flooding in Yemen,"Flooding in Yemen has led to 19 reported deaths, said the Yemeni Meteorology Center on Sunday. The Yemeni meteorology center warned of more heavy rains to come, especially in mountainous regions including Sana'a, Amran, Mahweet, Dhamar and Raima.",15.351582,44.207319,2013-04-02 21:19:00,2013-04-02 21:29:09.042382,2013-04-02 21:41:36.631144,http://www.yementimes.com/en/1664/news/2174/Flooding-continues-death-toll-rises.htm,"",Yellow,16,2013-04-02 21:19:00,2013-05-01 21:19:00,"",6,t,t
442,"Severe Flooding in Buenos Aires, Argentina","More than 50 people have died after one of the heaviest storms recorded caused flash floods in Buenos Aires and La Plata. Thousands have been evacuated from their homes and dozens are still stranded, local media report.",-34.603811,-58.381599,2013-04-04 15:52:00,2013-04-04 16:09:25.547926,2013-04-04 16:15:10.511142,http://www.bbc.co.uk/news/world-latin-america-22023196,"",Yellow,16,2013-04-04 15:52:00,2013-05-04 15:52:00,"",6,f,t
443,"Red River Flooding in Upper Midwest, USA","A potential for exceeding moderate and major river flood levels exists for the Red River of the North, which forms the state line between eastern North Dakota and northwest Minnesota for spring 2013.",46.875492,-96.790645,2013-04-04 22:28:00,2013-04-04 22:34:46.975643,2013-04-04 22:34:46.975643,http://minnesota.publicradio.org/display/web/2013/04/03/news/fargo-sandbags-red-river-flooding,"",Yellow,16,2013-04-04 22:28:00,2013-05-04 22:28:00,"",6,t,t
444,Earthquake in Iran,"A 6.3 magnitude earthquake has killed at least 37 people and injured 850 in south-west Iran, officials say.",28.454,51.494,2013-04-09 16:49:00,2013-04-09 16:52:40.183911,2013-04-09 16:52:40.183911,http://www.bbc.co.uk/news/world-middle-east-22077834,"",Yellow,50,2013-04-09 16:49:00,2013-05-09 16:49:00,"",4,f,t
431,"Chelyabinsk Meteor Strike, Russia","A meteor crashing in Russia's Ural mountains has injured at least 950
people, as the shock-wave blew out windows and rocked buildings.
",55.1606,61.426,2013-02-15 16:37:00,2013-02-19 16:40:37.800393,2013-02-20 23:30:22.730108,http://www.bbc.co.uk/news/world-europe-21468116,"",Yellow,16,2013-02-15 16:37:00,2013-03-30 16:37:00,"",17,f,t
445,Tornadoes in Arkansas and Missouri,"Tornadoes spread mayhem in parts of Missouri and Arkansas, and now it's time for the Southeast to brace itself for possible severe weather.
",35.699,-92.517,2013-04-11 16:31:00,2013-04-11 16:38:21.42449,2013-04-11 16:40:07.887316,http://www.cnn.com/2013/04/11/us/storms/index.html?hpt=hp_t2,"",Yellow,16,2013-04-11 16:31:00,2013-05-21 16:31:00,"",13,f,t
432,"Cyclone Haruna, Madagascar","Tropical Cyclone Haruna made landfall on the south-west coast of Madagascar. Government officials have reported over 17,000 people have been affected by the storm, with 13 reported deaths, and 1,500 houses destroyed or flooded.",-23.373313,43.678041,2013-02-25 17:19:00,2013-02-25 17:35:35.802358,2013-02-28 16:27:38.144766,http://www.irinnews.org/Report/97542/Tropical-Cyclone-Haruna-hits-southwestern-Madagascar,TC-2013-000022-MDG,Orange,16,2013-02-25 17:19:00,2013-03-07 17:19:00,"",8,f,t
433,"Tropical Cyclone Rusty, Australia","Major flooding is expected as Tropical Cyclone Rusty moves inland from Western Australia's Pilbara coast and puts new towns on red alert. People in adjacent inland areas, including Marble Bar, were warned to go to shelter immediately.",-20.317048,118.592069,2013-02-27 18:38:00,2013-02-27 19:13:22.890187,2013-02-27 19:13:22.890187,http://www.news.com.au/breaking-news/national/rusty-rolls-inland-prompting-flood-fears/story-e6frfku9-1226587293521,"",Orange,16,2013-02-27 18:38:00,2013-03-09 18:38:00,"",8,f,t
446,Earthquake in South Eastern Iran,"A powerful earthquake has hit the border regions between Iran and Pakistan. The USGS measured the earthquake at magnitude 7.8, located 50 miles east-south-east of the town of Khash. It is the biggest earthquake in Iran for 40 years.",28.225291,61.208161,2013-04-16 15:02:00,2013-04-16 15:17:29.640285,2013-04-16 15:17:29.640285,http://www.guardian.co.uk/world/2013/apr/16/earthquake-hits-iran-pakistan-border,"",Orange,16,2013-04-16 15:02:00,2013-04-26 15:02:00,"",4,f,t
447,Boston Marathon Bombing,"Two powerful bombs exploded near the finish line of the Boston Marathon on Monday afternoon, killing three people, including an 8-year-old child, and injuring over 100 people.",42.3495,-71.0795,2013-04-16 18:41:00,2013-04-16 18:49:15.010967,2013-04-16 18:52:04.585933,http://www.nytimes.com/2013/04/16/us/explosions-reported-at-site-of-boston-marathon.html?src=ISMR_AP_LO_MST_FB,"",Orange,16,2013-04-16 18:41:00,2013-05-16 18:41:00,"",20,f,t
373,Flooding in Nigeria,"Flooding in two areas of northern Nigeria has killed at least 11 people and displaced hundreds, officials and residents said Friday, the latest casualties in the country's rainy season.
",9.284855,12.460325,2012-08-29 15:16:00,2012-08-29 15:22:56.056568,2012-08-29 15:22:56.056568,http://allafrica.com/stories/201208280169.html,"",Yellow,16,2012-08-29 15:16:00,2012-09-08 15:16:00,"",6,f,t
112,Japan - Onagawa,Tsunami,38.401,141.5,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:35:46.329026,,,,,,,,1,f,t
106,Japan - Natori-City,Tsunami,38.1709,140.891,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:36:06.676927,,,,,,,,1,f,t
434,"Earthquake in Yunnan Province, China","A shallow 5.5-magnitude earthquake hit southwest China on Sunday, causing 700 homes to collapse and leaving 30 people injured, state media said.",25.918,99.725,2013-03-04 19:35:00,2013-03-04 19:44:16.59584,2013-03-04 19:44:16.59584,http://www.bangkokpost.com/breakingnews/338623/china-quake-flattens-hundreds-of-homes,"",Yellow,25,2013-03-04 19:35:00,2013-03-15 19:35:00,"",4,f,t
448,Explosion in West Texas,A massive explosion at a fertilizer plant in the town of West Texas has left up to 15 people dead and more than 150 people injured. The blast registered as a 2.1 earthquake according to federal seismologists.,31.816011,-97.087942,2013-04-18 15:57:00,2013-04-18 16:04:13.125799,2013-04-18 16:06:06.373816,http://online.wsj.com/article/SB10001424127887324493704578429943017835664.html,"",Yellow,16,2013-04-18 15:57:00,2013-04-28 15:57:00,"",20,f,t
449,Earthquake in China,"A powerful earthquake has killed at least 160 people and injured at least 5,700 in China's rural south-west, officials say.
",30.276949,102.954387,2013-04-22 14:36:00,2013-04-22 14:36:33.625584,2013-04-22 14:36:33.625584,http://www.bbc.co.uk/news/world-22228225,"",Orange,50,2013-04-22 14:36:00,2013-05-22 14:36:00,"",4,f,t
146,NC - Micro,Tornado,35.563,-78.204,2011-04-18 12:00:00,2011-05-24 12:00:00,2011-06-07 17:08:29.23546,,,,,,,,1,f,t
450,"Building Collapse in Dhaka, Bangladesh","At least 87 people have been killed and many others trapped after an eight-storey building housing garment factories collapsed outside the capital, Dhaka.",23.84617,90.25782,2013-04-25 15:16:00,2013-04-25 15:22:55.381524,2013-04-25 15:22:55.381524,http://www.bbc.co.uk/news/world-asia-22275597,"",Yellow,16,2013-04-25 15:16:00,2013-05-05 15:16:00,"",20,f,t
451,Canada-Red River Flooding,A potential for exceeding moderate and major river flood levels exists for the Red River of the North.,48.972159,-97.236618,2013-05-02 20:03:00,2013-05-02 20:14:35.839554,2013-05-02 20:29:05.7054,"","",Yellow,16,2013-05-02 20:03:00,2013-06-05 20:03:00,"",6,t,t
64,Libya - Ras Ajdir,Political,33.145,11.559,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:17:40.031805,,,,,,,,1,f,t
53,Guatemala Flooding and Volcano,Flood,14.5901,-90.536,2010-06-01 12:00:00,2011-05-24 12:00:00,2011-06-07 20:07:14.311725,,,,,,,,1,f,t
107,Japan - Arahama,Tsunami,38.2247,140.9807,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:36:44.827489,,,,,,,,1,f,t
111,Japan - Fukushima-Daini,Tsunami,37.3167,141.025,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:37:05.696974,,,,,,,,1,f,t
108,Japan - Soma-City,Earthquake,37.7994,140.9237,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:37:42.701479,,,,,,,,1,f,t
109,Japan - Minami-Soma-City,Tsunami,37.642,140.956,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:38:09.212537,,,,,,,,1,f,t
110,Japan - Fukushima-Daiichi,Tsunami,37.4205,141.0327,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:39:04.741637,,,,,,,,1,f,t
92,Hawaii - Nawiliwili,Tsunami,21.973,-159.353,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:39:21.817472,,,,,,,,1,f,t
91,Hawaii - Lihue,Tsunami,22.0205,-159.367,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:39:35.9725,,,,,,,,1,f,t
88,Hawaii - Honolulu,Tsunami,21.294,-157.9309,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:41:33.473053,,,,,,,,1,f,t
86,Hawaii - Kahului,Tsunami,20.906,-156.4704,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 17:41:55.508679,,,,,,,,1,f,t
97,Japan - Tanohata-Cho,Earthquake,39.926,141.898,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:41:34.024301,,,,,,,,1,f,t
104,Japan - Ofunato-City,Tsunami,39.0837,141.7106,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:43:10.514344,,,,,,,,1,f,t
96,Japan - Noda-Mural,Earthquake,40.1103,141.8172,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:43:48.713161,,,,,,,,1,f,t
95,Japan - Hachinohe-City,Tsunami,40.5122,141.489,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:44:27.487184,,,,,,,,1,f,t
102,Japan - Kamaishi-City,Tsunami,39.261,141.8898,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:44:59.160367,,,,,,,,1,f,t
101,Japan - Otsuchi-Cho,Tsunami,39.361,141.907,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:46:13.743285,,,,,,,,1,f,t
100,Japan - Yamada-Cho,Tsunami,39.461,141.953,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:46:42.271122,,,,,,,,1,f,t
105,Japan - Minami-Sanriku-Cho,Tsunami,38.679,141.4467,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 18:57:57.945199,,,,,,,,1,f,t
103,Japan - Rikuzen-Takada-City,Tsunami,39.0145,141.6295,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 19:09:19.160626,,,,,,,,1,f,t
83,Ivory Coast - Abidjan,Political,5.3203,-4.015,2011-03-08 12:00:00,2011-05-24 12:00:00,2011-06-07 19:10:26.253009,,,,,,,,1,f,t
85,Ivory Coast - Port Bouet,Political,5.259,-3.925,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 19:10:54.842647,,,,,,,,1,f,t
84,Ivory Coast - Abobo,Political,5.4201,-4.019,2011-03-08 12:00:00,2011-05-24 12:00:00,2011-06-07 19:11:11.820338,,,,,,,,1,f,t
89,Hawaii - Kawaihae,Tsunami,21.283,-157.711,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 19:11:31.886415,,,,,,,,1,f,t
138,Abidjan Ivory Coast,Political,5.319,-4.022,2011-03-08 12:00:00,2011-05-24 12:00:00,2011-06-07 19:11:55.223285,,,,,,,,1,f,t
90,Hawaii - Waianae,Tsunami,21.4428,-158.1842,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 19:12:51.521949,,,,,,,,1,f,t
76,Libya - Benina Intl,Political,32.098,20.2702,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:13:46.000613,,,,,,,,1,f,t
77,Libya - Albayda,Political,32.761,21.762,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:13:58.827911,,,,,,,,1,f,t
69,Libya - Bin Jawwad,Political,30.805,18.078,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:14:12.979308,,,,,,,,1,f,t
98,Japan - Iwaizumi-Cho,Earthquake,39.845,141.961,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 19:15:03.329079,,,,,,,,1,f,t
99,Japan - Miyako-City,Tsunami,39.6403,141.954,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 19:15:36.689339,,,,,,,,1,f,t
115,Japan - Sendai,Tsunami,38.267,140.869,2011-03-11 12:00:00,2011-05-24 12:00:00,2011-06-07 19:16:21.100185,,,,,,,,1,f,t
70,Libya - As Sidr,Political,30.621,18.308,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:16:47.397908,,,,,,,,1,f,t
71,Libya - Ras Lanuf,Political,30.482,18.562,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:17:04.052833,,,,,,,,1,f,t
65,Libya - Zawiya,Political,32.763,12.735,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:17:21.075262,,,,,,,,1,f,t
67,Libya - Tripoli Intl,Political,32.665,13.153,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:17:58.435212,,,,,,,,1,f,t
66,Libya - Tripoli,Political,32.876,13.187,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:18:15.223663,,,,,,,,1,f,t
72,Libya - Marsa Brega,Political,30.402,19.595,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:18:30.077288,,,,,,,,1,f,t
73,Libya - Ajdabiya,Political,30.752,20.2201,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:18:45.202905,,,,,,,,1,f,t
62,Bahrain Protests - Manama,Political,26.231,50.561,2011-02-18 12:00:00,2011-05-24 12:00:00,2011-06-07 19:19:06.79823,,,,,,,,1,f,t
75,Libya - Benghazi,Political,32.101,20.104,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:19:25.794683,,,,,,,,1,f,t
74,Libya - Zuetina,Political,30.953,20.121,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:19:44.978684,,,,,,,,1,f,t
63,Bahrain Protests - Sakhir,Political,26.0401,50.516,2011-02-18 12:00:00,2011-05-24 12:00:00,2011-06-07 19:20:00.387535,,,,,,,,1,f,t
79,Libya - Bardiyah,Political,31.7606,25.083,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:20:26.065476,,,,,,,,1,f,t
78,Libya - Tubruq,Political,32.077,23.939,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:20:45.142331,,,,,,,,1,f,t
81,Libya - Ghat,Political,24.956,10.183,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:21:58.619393,,,,,,,,1,f,t
68,Libya - Sirte,Political,31.1975,16.584,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:22:40.846093,,,,,,,,1,f,t
80,Libya - Sabhah,Political,27.033,14.433,2011-02-21 12:00:00,2011-05-24 12:00:00,2011-06-07 19:23:08.338958,,,,,,,,1,f,t
61,Preah Vihear Temple,Political,14.401,104.672,2011-02-09 12:00:00,2011-05-24 12:00:00,2011-06-07 19:23:50.97986,,,,,,,,1,f,t
60,Egypt - Ismailya Protests,Political,30.59,32.264,2011-01-28 12:00:00,2011-05-24 12:00:00,2011-06-07 19:24:19.011656,,,,,,,,1,f,t
55,Egypt -Tarhir Square Cairo Protests,Political,30.04,31.222,2011-01-28 12:00:00,2011-05-24 12:00:00,2011-06-07 19:24:56.105261,,,,,,,,1,f,t
59,Egypt - Port Said Protests,Political,31.259,32.284,2011-01-28 12:00:00,2011-05-24 12:00:00,2011-06-07 19:25:52.400757,,,,,,,,1,f,t
56,Egypt - Cairo International ,Political,30.088,31.283,2011-01-28 12:00:00,2011-05-24 12:00:00,2011-06-07 19:26:14.339786,,,,,,,,1,f,t
57,Egypt - Alexandria Protests,Political,31.149,29.856,2011-01-28 12:00:00,2011-05-24 12:00:00,2011-06-07 19:27:10.339763,,,,,,,,1,f,t
54,Dalbandin Earthquake,Earthquake,28.868,64.405,2011-01-18 12:00:00,2011-05-24 12:00:00,2011-06-07 19:31:00.552318,,,,,,,,1,f,t
0,Tunisia Political Unrest,Political,36.803,10.1565,2011-01-14 12:00:00,2011-05-24 12:00:00,2011-06-07 19:43:27.749655,,,,,,,,1,f,t
2,Queensland Flooding,Flood,-27.445,153.1,2011-01-04 12:00:00,2011-05-24 12:00:00,2011-06-07 19:54:22.433712,,,,,,,,1,f,t
410,Earthquake in Myanmar,"A strong earthquake collapsed a bridge and damaged ancient Buddhist pagodas in northern Myanmar, and piecemeal reports from the underdeveloped mining region said mines collapsed and as many as 12 people were feared dead.",21.969876,96.070017,2012-11-12 22:21:00,2012-11-12 22:23:11.87293,2012-11-26 16:46:25.043524,http://www.huffingtonpost.com/huff-wires/20121112/as-myanmar-earthquake/,EQ-2012-000190-MMR,Yellow,16,2012-11-12 22:21:00,2012-11-22 22:21:00,"",4,f,t
